alpha,T_max,T_exp,T_scale,objective1,objective2
0.0,0.00022505508,2.98121,0.22259074,-0.99514460304661,8.502363972617252
0.1,0.00039265997,1.6112295,0.46127883,-0.987181256143886,4.313143372166987
0.2,0.001430037,2.2865098,0.29815632,-0.9909642712125344,4.208514204919399
0.3,0.03727873,0.58340853,0.58155054,-0.9957405507975627,0.23915152899610032
0.4,0.08031933,0.7448989,0.95022154,-0.6859198375071114,0.21825756260454127
0.5,0.05543101,2.1553047,0.5149568,-0.8386789009752158,0.2095823841298863
0.6,0.098547824,2.5104716,0.77759624,-0.41878641110055886,0.20635078425976952
0.7,0.09819588,2.6933017,0.67110896,-0.5450002944515926,0.20290954134579603
0.8,0.09859769,2.7203546,0.7848503,-0.4737872610625219,0.20656916001212217
0.9,0.09862688,2.8121588,0.65514296,-0.44329894026845956,0.20291315647792774
1.0,0.09881888,2.788509,0.7156079,-0.42122091429193204,0.20395185472532806
