alpha,T_max,T_exp,T_scale,objective1,objective2
0.6,0.09847219,2.5656323,0.86899275,-0.429840002741115,0.5115320884798539
0.7,0.09804626,2.609473,0.80720377,-0.43123329340021727,0.49662773399887095
0.7,0.09821183,2.6906273,0.8184057,-0.45019126710199353,0.49619370739777074
0.7,0.098195486,2.6852293,0.81963503,-0.47301612814270483,0.49994889566560297
0.7,0.098328836,2.7365344,0.8221214,-0.479347180831476,0.48864984726923955
0.7,0.09758893,2.3087988,0.7416221,-0.4663267211608504,0.4904457653401683
0.7,0.09812859,2.6165302,0.81245565,-0.4107047024225507,0.4992540450566769
0.7,0.09828009,2.3371215,0.79457355,-0.3561284961991207,0.4922604249197862
0.7,0.09802716,2.4892874,0.7757056,-0.4071395866874812,0.48640901195044306
0.7,0.09786702,2.5023715,0.7758181,-0.4274693667917365,0.48605068425095055
0.7,0.098083846,2.5887775,0.8017706,-0.51167757065618,0.49406832879315615
0.8,0.09870328,2.6246774,0.6353773,-0.48774118378826975,0.47885823146508677
0.8,0.09853432,2.591026,0.66726786,-0.4168107384553512,0.4860554428388444
0.8,0.09848578,2.5957994,0.65073705,-0.4739083659773229,0.48201641192528394
0.8,0.09887165,2.663479,0.6590063,-0.4889225619641532,0.4799841301937963
0.8,0.09888094,2.652591,0.6645252,-0.4845734135439883,0.4777831630134841
0.8,0.0984152,2.5918643,0.6628153,-0.39783137288298825,0.4739999665712866
0.8,0.09867089,2.615651,0.660238,-0.4330860207013083,0.4822034599444753
0.8,0.09878085,2.6276696,0.6512182,-0.4548867790830564,0.4748913331929099
0.8,0.098817036,2.6534348,0.6395293,-0.49144020235199115,0.4809385034588092
0.8,0.09873572,2.613063,0.6584577,-0.4605161580707803,0.4828720835651646
0.9,0.09898314,2.647857,0.6377003,-0.4668715083833979,0.47777379915442997
0.9,0.0991951,2.8042643,0.7260315,-0.5845159915731302,0.49015202007385766
0.9,0.098983765,2.625046,0.63023424,-0.4818311206791601,0.48412924839107346
0.9,0.09897444,2.6055856,0.62955165,-0.46326562045553565,0.48088677810676406
0.9,0.09893057,2.3980448,0.641562,-0.38852496192242714,0.48166097978170846
0.9,0.09899265,2.6172984,0.63836825,-0.4501945003196195,0.4768734069841581
0.9,0.09899255,2.6271603,0.6423546,-0.46586532021680105,0.4774006286498868
0.9,0.09892774,2.4411058,0.6437458,-0.4095790374210832,0.4766770698047511
0.9,0.0989367,2.4709306,0.6390611,-0.3895253085067818,0.4692152269823503
0.9,0.098990396,2.6723864,0.63948077,-0.49408480746542544,0.48115852807504994
1.0,0.09882436,2.8051531,0.7240351,-0.41128175923001264,0.4929105970602046
1.0,0.09886239,2.8144379,0.7452374,-0.4825471097403316,0.491050733174768
1.0,0.09881793,2.795777,0.7163595,-0.4107045112924104,0.48392743271885286
1.0,0.09882709,2.8051896,0.7229389,-0.42463313839209504,0.47506533978060567
1.0,0.09884828,2.8237743,0.73968065,-0.45442253648206304,0.49197126647153266
1.0,0.09880391,2.7942212,0.7169958,-0.3775670150840222,0.4885146957487172
1.0,0.09885586,2.8240051,0.7376164,-0.4783434013919964,0.48178309418899196
1.0,0.0988464,2.8173761,0.7403355,-0.4660149089361867,0.4949077211265325
1.0,0.09886441,2.8187504,0.741718,-0.48251056318310803,0.4870735056475744
1.0,0.098827936,2.8059893,0.7245681,-0.41936956924807406,0.4943478803454797
