alpha,T_max,T_exp,T_scale,objective1,objective2
0.0,0.0,0.11707678,0.617135,20.809461038958,8.867554720720523
0.0,0.0,0.073352724,0.6362235,13.834134512755066,6.8986530771098105
0.0,0.0,0.0801881,0.6121458,18.82406551283506,9.01473455649568
0.0,0.0,0.119581535,0.62681574,12.592476286655431,10.251656958379481
0.0,0.0,0.06811042,0.60837334,20.980731822033828,12.525401444207244
0.0,0.0,0.11079416,0.62161016,18.529401161538146,8.425632519243488
0.0,0.0,0.08197385,0.61084914,19.91645164528576,11.135917711609618
0.0,0.0,0.069407,0.6155187,28.400144721717474,9.802914659752716
0.0,0.0,0.15086095,0.60580504,26.821832203491386,9.332227053842292
0.0,0.0,0.10435388,0.61519396,22.737644864304784,8.218554219687158
0.0,0.0,0.10346423,0.6223781,16.72698339638021,8.205950915301909
0.0,0.0,0.08139695,0.62114304,26.295002720163826,9.075596681683159
0.0,0.0,0.05244735,0.6122409,15.853404465298931,9.096306903270396
0.0,0.0,0.10719052,0.61435133,21.148699376986283,8.508114246252404
0.0,0.0,0.11019571,0.61628705,25.236367389663044,9.087746355807008
0.0,0.0,0.14330158,0.60594183,25.68188805845682,9.689055746095093
0.0,0.0,0.081089675,0.62430537,21.205168647610126,9.810034629651453
0.0,0.0,0.09053202,0.6281652,19.243017331777892,9.221699853673591
0.0,0.0,0.0768838,0.6367923,20.866438650461976,8.393142733409938
0.0,0.0,0.07843581,0.6214824,15.549593207622738,8.543581127126327
0.0,0.0,0.11666447,0.624327,29.27404870247091,8.832169060320837
0.0,0.0,0.0825512,0.6205854,25.02968331902518,7.446792583602996
0.0,0.0,0.07135873,0.6085049,18.324739279569183,10.64272852119549
0.0,0.0,0.065652855,0.61900514,16.429086046859144,9.578862478489436
0.0,0.0,0.11939639,0.61752063,25.921681310545885,10.401850415492023
0.0,0.0,0.1097388,0.61858916,25.08849521694201,10.076039552166769
0.0,0.0,0.07367118,0.6088353,26.183354687409924,9.195593868399193
0.0,0.0,0.1075509,0.6251738,14.765360378382077,8.228083946078636
0.0,0.0,0.0738173,0.6296164,12.636142475438733,8.974457853193996
0.0,0.0,0.042402416,0.60340387,17.375468601960147,8.832245895676543
0.0,0.0,0.13263637,0.6168836,29.460373814859764,11.38743035299155
0.0,0.0,0.10724454,0.61842024,19.156803322878407,8.922739815640597
0.0,0.0,0.08915083,0.6203933,18.562959566039417,10.769041946500293
0.0,0.0,0.077661246,0.6299377,29.183706141648305,9.214853332611648
0.0,0.0,0.07581515,0.6299222,28.32417381364322,9.299748981120281
0.0,0.0,0.08051514,0.61162114,22.43230706849267,9.619337769302268
0.0,0.0,0.12505744,0.61617094,26.707705461446736,8.674827422719467
0.0,0.0,0.102188036,0.62260795,19.358434517682305,8.486625953165062
0.0,0.0,0.106072724,0.6229397,18.03934253030054,9.282339103208457
0.0,0.0,0.08180533,0.6373804,19.649529374359194,8.296250179861238
0.0,0.0,0.11110327,0.6227154,17.903618159257597,8.909844749102794
0.0,0.0,0.090284236,0.62359303,18.273124913937828,7.250063315071973
0.0,0.0,0.12816267,0.6235862,15.354167184367897,8.705634738789
0.0,0.0,0.07662372,0.6159853,19.236669228273758,9.480451783461923
0.0,0.0,0.053198393,0.6052684,13.361020072459542,9.85338091926194
0.0,0.0,0.1001423,0.62964696,12.875248578578155,10.349892143437028
0.0,0.0,0.060296837,0.6033622,21.746152383263958,10.280161635844772
0.0,0.0,0.10543445,0.62481374,18.151161311401975,8.121278602590102
0.0,0.0,0.0853138,0.6312633,15.353803688604414,10.082157558369369
