alpha,T_max,T_exp,T_scale,objective1,objective2
0.0,0.0,0.0,0.784316,13.202454017286646,9.11619504236915
0.0,0.0,0.0,0.8280936,14.743355004275452,10.249305596176383
0.0,0.0,0.0,0.73750424,24.897425816881782,11.953284962451619
0.0,0.0,0.0,0.83156896,15.848030623786563,9.811784931360314
0.0,0.0,0.0,0.830128,13.4841669591508,9.497614699541623
0.0,0.0,0.0,0.858824,14.76427613076148,7.6090218396107465
0.0,0.0,0.0,0.8694456,18.533808579174366,10.574105791129396
0.0,0.0,0.0,0.8583308,13.66368075536715,9.922914892186105
0.0,0.0,0.0,0.7485615,15.242391694423745,9.640272680249561
0.0,0.0,0.0,0.8006552,25.25805021920879,9.983330518012002
0.0,0.0,0.0,0.81965375,17.445035547981398,9.238737762605659
0.1,0.0,0.08054212,0.35162532,16.240437278438584,11.017834352653086
0.1,0.0,0.1042278,0.36526886,23.130036388990817,7.918250036227358
0.1,0.0,0.09099848,0.3588397,13.151273286212756,9.998825004068905
0.1,0.0,0.0989981,0.35882926,12.44310281970152,6.835275726341928
0.1,0.0,0.08162203,0.35902053,24.073520233090743,9.694493863520199
0.1,0.0,0.10163996,0.36249933,28.910856122508235,9.489811166614228
0.1,0.0,0.08601722,0.35756883,27.51214925221701,9.472143419625636
0.1,0.0,0.10144861,0.36401862,13.573243161619368,10.16033050259744
0.1,0.0,0.10845028,0.36525103,26.53946444928298,9.443756762905842
0.1,0.0,0.09467739,0.36072463,13.281587997001989,8.866294816518044
0.1,0.0,0.08909161,0.35842717,14.529390953183697,8.473173602182703
0.1,0.0,0.08198865,0.35514304,14.66653261838688,9.842640014912181
0.1,0.0,0.18927644,0.39100084,15.684143340609223,8.805237499309023
0.1,0.0,0.10154561,0.36393905,14.335531047231347,8.236419276777434
0.1,0.0,0.17778072,0.38802695,15.45547191196724,9.574681663977152
0.1,0.0,0.08126708,0.36079854,20.871959095621264,8.085358898672515
0.1,0.0,0.16088095,0.38190877,31.13293219693698,13.113200447711627
0.1,0.0,0.083170265,0.3597915,24.06434283171766,10.350214789086252
0.1,0.0,0.11652586,0.36907846,15.65591937158826,12.578974306309455
0.1,0.0,0.17228204,0.3861346,14.609980559222604,10.604336669351111
0.1,0.0,0.16416734,0.38333362,16.002475519110412,9.851556301404832
0.1,0.0,0.07653604,0.35500252,22.901143306369732,9.00430570488464
0.1,0.0,0.075712584,0.35443044,15.021463122285986,8.35874248634772
0.1,0.0,0.088070355,0.35664046,29.012581059077746,9.165867146471962
0.1,0.0,0.07343198,0.3542922,17.896405216614365,9.748738365899488
0.1,0.0,0.17891149,0.3880528,13.91860213358757,9.424830706744393
0.1,0.0,0.08391908,0.35664222,22.614152067563637,8.264414729487854
0.1,0.0,0.19143014,0.39145917,14.018198026273545,10.501980411363242
0.1,0.0,0.08305563,0.3555452,21.821247018922985,8.619800114553001
0.1,0.0,0.13073194,0.37299052,14.60860376922002,8.953916767258212
0.1,0.0,0.083149396,0.35734573,14.973931701472303,8.908089302088221
0.1,0.0,0.07702835,0.3573149,22.74446362355301,9.44802185589637
0.1,0.0,0.13201457,0.37282947,14.429649752610583,8.545355446434002
0.1,0.0,0.10273402,0.36198428,20.296794714628152,8.155395423733165
0.1,0.0,0.08538161,0.3565881,18.618301289717568,9.238847468565055
0.1,0.0,0.14938445,0.37912938,13.667344270271515,8.271857463526933
0.1,0.0,0.08272103,0.35685238,15.374574028750994,9.974855574180832
0.1,0.0,0.10808159,0.3661526,18.117088920740013,9.706729436949454
0.1,0.0,0.083085544,0.35747397,18.58229978900395,10.411157561992555
0.1,0.0,0.17442751,0.3866381,16.72089263843589,10.185220204481674
0.1,0.0,0.16199385,0.38389206,16.575184791946118,9.614727480388733
0.1,0.0,0.192798,0.39141777,13.643289176723282,10.648394527489925
0.1,0.0,0.117957145,0.36725163,11.925014290506153,9.602418758498555
0.1,0.0,0.08565171,0.35394442,17.17015327339602,10.36204924278247
0.1,0.0,0.18179248,0.3891055,13.951024903409829,8.380324925962054
0.1,0.0,0.07562679,0.35236853,25.697422761447378,9.226817149780926
0.1,0.0,0.08489976,0.3551242,16.53000250742272,8.587795662523709
0.1,0.0,0.12751438,0.37196422,11.581232984489297,8.53204347180776
0.1,0.0,0.09353103,0.35755324,15.32187959165452,10.48340453911083
0.1,0.0,0.10026714,0.3615566,24.300985598232106,9.02948583634918
0.1,0.0,0.15829913,0.38237363,19.139289544054044,10.441740975032545
0.1,0.0,0.103294246,0.36649346,31.47954720374493,10.645594064141244
0.1,0.0,0.18670532,0.39043826,18.668770346234187,9.132187276505775
0.1,0.0,0.078182034,0.3547423,21.214295199282002,7.634821164554687
0.1,0.0,0.17203026,0.38563126,14.00942053814406,8.886979625287113
0.1,0.0,0.09956504,0.3594322,18.166198254365057,10.119205910960316
0.1,0.0,0.13022996,0.37302545,16.565882370901793,10.292961192124187
